,Vms_Rock_Moisture_A10,wy,value
2017-03-06,51.45715277777777,2017,50.106706462455605
2017-03-07,51.46836805555555,2017,50.10652769850329
2017-03-08,51.44534722222222,2017,50.10634893455099
2017-03-09,51.60864583333333,2017,50.10617017059868
2017-03-10,51.4773611111111,2017,50.10599140664637
2017-03-11,51.60548611111111,2017,50.10581264269406
2017-03-12,51.62972222222222,2017,50.105633878741756
2017-03-13,51.63388888888889,2017,50.10545511478944
2017-03-14,51.61246527777777,2017,50.10527635083714
2017-03-15,51.60954861111111,2017,50.105097586884824
2017-03-16,51.47625,2017,50.10491882293252
2017-03-17,51.529513888888886,2017,50.10474005898021
2017-03-18,51.389965277777776,2017,50.1045612950279
2017-03-19,51.532847222222216,2017,50.10438253107559
2017-03-20,51.44517361111111,2017,50.10420376712329
2017-03-21,51.625208333333326,2017,50.104025003170975
2017-03-22,51.48638888888889,2017,50.10384623921867
2017-03-23,51.52114583333333,2017,50.10366747526636
2017-03-24,51.507152777777776,2017,50.10348871131405
2017-03-25,51.58434027777778,2017,50.103309947361744
2017-03-26,51.576458333333335,2017,50.10313118340943
2017-03-27,51.56038194444444,2017,50.102952419457125
2017-03-28,51.60444444444445,2017,50.10277365550482
2017-03-29,51.56559027777777,2017,50.102594891552506
2017-03-30,51.578715277777775,2017,50.1024161276002
2017-03-31,51.56694444444444,2017,50.102237363647895
2017-04-01,51.48986111111111,2017,50.10205859969558
2017-04-02,51.47795138888889,2017,50.101879835743276
2017-04-03,51.518680555555555,2017,50.10170107179097
2017-04-04,51.62506944444444,2017,50.10152230783866
2017-04-05,51.649895833333325,2017,50.10134354388635
2017-04-06,51.532048611111115,2017,50.10116477993404
2017-04-07,51.392673611111114,2017,50.10098601598173
2017-04-08,51.60999999999999,2017,50.100807252029426
2017-04-09,51.60166666666667,2017,50.10062848807711
2017-04-10,51.5715625,2017,50.10044972412481
2017-04-11,51.457812499999996,2017,50.1002709601725
2017-04-12,51.418194444444445,2017,50.10009219622019
2017-04-13,51.47093749999999,2017,50.09991343226788
2017-04-14,51.529722222222226,2017,50.09973466831557
2017-04-15,51.49763888888889,2017,50.099555904363264
2017-04-16,51.500416666666666,2017,50.09937714041096
2017-04-17,51.45607638888888,2017,50.099198376458645
2017-04-18,51.51350694444444,2017,50.09901961250634
2017-04-19,51.4084375,2017,50.09884084855403
2017-04-20,51.5153125,2017,50.09866208460172
2017-04-21,51.453125,2017,50.098483320649414
2017-04-22,51.50989583333333,2017,50.09830455669711
2017-04-23,51.60381944444444,2017,50.098125792744796
2017-04-24,51.492916666666666,2017,50.09794702879249
2017-04-25,51.44746527777777,2017,50.09776826484018
2017-04-26,51.5278125,2017,50.09758950088787
2017-04-27,51.4065625,2017,50.097410736935565
2017-04-28,51.42260416666667,2017,50.09723197298325
2017-04-29,51.46822916666667,2017,50.097053209030946
2017-04-30,51.46913194444445,2017,50.09687444507864
2017-05-01,51.42211805555556,2017,50.09669568112633
2017-05-02,51.43604166666666,2017,50.09651691717402
2017-05-03,51.44888888888889,2017,50.096338153221716
2017-05-04,51.431875,2017,50.0961593892694
2017-05-05,51.38375,2017,50.0959806253171
2017-05-06,51.42743055555555,2017,50.095801861364784
2017-05-07,51.494722222222215,2017,50.09562309741248
2017-05-08,51.44215277777778,2017,50.09544433346017
2017-05-09,51.4359375,2017,50.09526556950786
2017-05-10,51.42614583333333,2017,50.09508680555555
2017-05-11,51.30545138888888,2017,50.09490804160325
2017-05-12,51.25892361111111,2017,50.094729277650934
2017-05-13,51.357499999999995,2017,50.09455051369863
2017-05-14,51.37378472222222,2017,50.09437174974632
2017-05-15,51.415659722222216,2017,50.09419298579401
2017-05-16,51.27427083333333,2017,50.094014221841704
2017-05-17,51.252673611111106,2017,50.09383545788939
2017-05-18,51.39965277777778,2017,50.093656693937085
2017-05-19,51.523888888888884,2017,50.09347792998478
2017-05-20,51.374340277777776,2017,50.093299166032466
2017-05-21,51.382326388888885,2017,50.09312040208016
2017-05-22,51.39489583333333,2017,50.092941638127854
2017-05-23,51.32472222222222,2017,50.09276287417554
2017-05-24,51.28802083333333,2017,50.092584110223235
2017-05-25,51.35503472222222,2017,50.09240534627093
2017-05-26,51.34229166666666,2017,50.09222658231862
2017-05-27,51.53072916666667,2017,50.09204781836631
2017-05-28,51.36909722222222,2017,50.091869054414
2017-05-29,51.272708333333334,2017,50.09169029046169
2017-05-30,51.3853125,2017,50.091511526509386
2017-05-31,51.313090277777775,2017,50.09133276255707
2017-06-01,51.394687499999996,2017,50.09115399860477
2017-06-02,51.31357638888888,2017,50.09097523465246
2017-06-03,51.24673611111111,2017,50.09079647070015
2017-06-04,51.26118055555555,2017,50.09061770674784
